ticker,date,missing_required,missing_required_frac
ALBPS.PA,2026-02-20,0,0.0
ALC,2026-02-20,0,0.0
ALC.MC,2026-02-20,0,0.0
ALC.SW,2026-02-20,0,0.0
ALC.TO,2026-02-20,0,0.0
ALCAT.PA,2026-02-20,0,0.0
ALCBI.PA,2026-02-20,0,0.0
ALCGM.PA,2026-02-20,0,0.0
ALCJ.PA,2026-02-20,0,0.0
ALCLS.PA,2026-02-20,0,0.0
ALCOG.PA,2026-02-20,0,0.0
ALCOX.PA,2026-02-20,0,0.0
ALCPB.PA,2026-02-20,0,0.0
ALCRB.PA,2026-02-20,0,0.0
ALCWE.PA,2026-02-20,0,0.0
ALCY,2026-02-20,0,0.0
ALDEL.PA,2026-02-20,0,0.0
ALDF,2026-02-20,0,0.0
ALDLT.PA,2026-02-20,0,0.0
ALDMS.PA,2026-02-20,0,0.0
ALDNE.PA,2026-02-20,0,0.0
ALDVI.PA,2026-02-20,0,0.0
ALDX,2026-02-20,0,0.0
ALEC,2026-02-20,0,0.0
ALECP.PA,2026-02-20,0,0.0
ALENO.PA,2026-02-20,0,0.0
ALERS.PA,2026-02-20,0,0.0
ALESE.PA,2026-02-20,0,0.0
ALEUP.PA,2026-02-20,0,0.0
ALEXA.PA,2026-02-20,0,0.0
ALF,2026-02-20,0,0.0
ALFEN.AS,2026-02-20,0,0.0
ALFLO.PA,2026-02-20,0,0.0
ALFPC.PA,2026-02-20,0,0.0
ALFRE.PA,2026-02-20,0,0.0
ALG,2026-02-20,0,0.0
ALGAE.PA,2026-02-20,0,0.0
ALGEC.PA,2026-02-20,0,0.0
ALGIL.PA,2026-02-20,0,0.0
ALGM,2026-02-20,0,0.0
ALGN,2026-02-20,0,0.0
ALHAF.PA,2026-02-20,0,0.0
ALHEX.PA,2026-02-20,0,0.0
ALHF.PA,2026-02-20,0,0.0
ALHG.PA,2026-02-20,0,0.0
ALHGR.PA,2026-02-20,0,0.0
ALHPI.PA,2026-02-20,0,0.0
ALHRS.PA,2026-02-20,0,0.0
ALHYP.PA,2026-02-20,0,0.0
ALICA.PA,2026-02-20,0,0.0
ALIKO.PA,2026-02-20,0,0.0
ALINN.PA,2026-02-20,0,0.0
ALIT,2026-02-20,0,0.0
ALK,2026-02-20,0,0.0
ALKAL.PA,2026-02-20,0,0.0
ALKEY.PA,2026-02-20,0,0.0
ALKKO.PA,2026-02-20,0,0.0
ALKLH.PA,2026-02-20,0,0.0
ALKS,2026-02-20,0,0.0
ALKT,2026-02-20,0,0.0
ALL,2026-02-20,0,0.0
ALL.AX,2026-02-20,0,0.0
ALLDL.PA,2026-02-20,0,0.0
ALLE,2026-02-20,0,0.0
ALLGF,2026-02-20,0,0.0
ALLGO.PA,2026-02-20,0,0.0
ALLHB.PA,2026-02-20,0,0.0
ALLIX.PA,2026-02-20,0,0.0
ALLN.SW,2026-02-20,0,0.0
ALLO,2026-02-20,0,0.0
ALLPL.PA,2026-02-20,0,0.0
ALLR,2026-02-20,0,0.0
ALLT,2026-02-20,0,0.0
ALLY,2026-02-20,0,0.0
ALM,2026-02-20,0,0.0
ALM.MC,2026-02-20,0,0.0
ALMDG.PA,2026-02-20,0,0.0
ALMDT.PA,2026-02-20,0,0.0
ALMEX.PA,2026-02-20,0,0.0
ALMIB.PA,2026-02-20,0,0.0
ALMKT.PA,2026-02-20,0,0.0
ALMLB.PA,2026-02-20,0,0.0
ALMOU.PA,2026-02-20,0,0.0
ALMS,2026-02-20,0,0.0
ALMU,2026-02-20,0,0.0
ALNFL.PA,2026-02-20,0,0.0
ALNOV.PA,2026-02-20,0,0.0
ALNT.MC,2026-02-20,0,0.0
ALNTG.PA,2026-02-20,0,0.0
ALNY,2026-02-20,0,0.0
ALO.PA,2026-02-20,0,0.0
ALODC.PA,2026-02-20,0,0.0
ALOKW.PA,2026-02-20,0,0.0
ALOT,2026-02-20,0,0.0
ALPDX.PA,2026-02-20,0,0.0
ALPJT.PA,2026-02-20,0,0.0
ALPM.PA,2026-02-20,0,0.0
ALPMY,2026-02-20,0,0.0
ALPP,2026-02-20,0,0.0
ALPRG.PA,2026-02-20,0,0.0
ALPUL.PA,2026-02-20,0,0.0
ALQ.MC,2026-02-20,0,0.0
ALREW.PA,2026-02-20,0,0.0
ALRIB.PA,2026-02-20,0,0.0
ALRM,2026-02-20,0,0.0
ALRPD.PA,2026-02-20,0,0.0
ALRT.L,2026-02-20,0,0.0
ALS.TO,2026-02-20,0,0.0
ALSN,2026-02-20,0,0.0
ALSN.SW,2026-02-20,0,0.0
ALSOG.PA,2026-02-20,0,0.0
ALSPT.PA,2026-02-20,0,0.0
ALSRS.PA,2026-02-20,0,0.0
ALSTI.PA,2026-02-20,0,0.0
ALSTW.PA,2026-02-20,0,0.0
ALT,2026-02-20,0,0.0
ALTA.PA,2026-02-20,0,0.0
ALTAI.PA,2026-02-20,0,0.0
ALTHO.PA,2026-02-20,0,0.0
ALTN.L,2026-02-20,0,0.0
ALTO,2026-02-20,0,0.0
ALTOO.PA,2026-02-20,0,0.0
ALTPC.PA,2026-02-20,0,0.0
ALTR.LS,2026-02-20,0,0.0
ALTS,2026-02-20,0,0.0
ALTUV.PA,2026-02-20,0,0.0
ALUR,2026-02-20,0,0.0
ALV,2026-02-20,0,0.0
ALV.DE,2026-02-20,0,0.0
ALVAL.PA,2026-02-20,0,0.0
ALVAP.PA,2026-02-20,0,0.0
ALVDM.PA,2026-02-20,0,0.0
ALVIN.PA,2026-02-20,0,0.0
ALVO,2026-02-20,0,0.0
ALW.L,2026-02-20,0,0.0
ALWF.PA,2026-02-20,0,0.0
ALWTR.PA,2026-02-20,0,0.0
ALXIL.PA,2026-02-20,0,0.0
ALXO,2026-02-20,0,0.0
ALYA.TO,2026-02-20,0,0.0
ALYAF,2026-02-20,0,0.0
ALZN,2026-02-20,0,0.0
AM,2026-02-20,0,0.0
AM.PA,2026-02-20,0,0.0
AMAT,2026-02-20,0,0.0
AMBA,2026-02-20,0,0.0
AMBO,2026-02-20,0,0.0
AMBP,2026-02-20,0,0.0
AMC,2026-02-20,0,0.0
AMC.TO,2026-02-20,0,0.0
AMCI,2026-02-20,0,0.0
AMCO.L,2026-02-20,0,0.0
AMCR,2026-02-20,0,0.0
AMCX,2026-02-20,0,0.0
AMD,2026-02-20,0,0.0
AME,2026-02-20,0,0.0
AMG,2026-02-20,0,0.0
AMG.AS,2026-02-20,0,0.0
AMGN,2026-02-20,0,0.0
AMGO.L,2026-02-20,0,0.0
AMH,2026-02-20,0,0.0
AMIX,2026-02-20,0,0.0
AMKBY,2026-02-20,0,0.0
AMKR,2026-02-20,0,0.0
AML.L,2026-02-20,0,0.0
AMLIF,2026-02-20,0,0.0
AMLM,2026-02-20,0,0.0
AMLX,2026-02-20,0,0.0
AMN,2026-02-20,0,0.0
AMOD,2026-02-20,0,0.0
AMP,2026-02-20,0,0.0
AMP.MC,2026-02-20,0,0.0
AMPE,2026-02-20,0,0.0
AMPG,2026-02-20,0,0.0
AMPH,2026-02-20,0,0.0
AMPL,2026-02-20,0,0.0
AMPX,2026-02-20,0,0.0
AMPY,2026-02-20,0,0.0
AMR,2026-02-20,0,0.0
AMRC,2026-02-20,0,0.0
AMRN,2026-02-20,0,0.0
AMRQ.L,2026-02-20,0,0.0
AMRX,2026-02-20,0,0.0
AMS,2026-02-20,0,0.0
AMS.L,2026-02-20,0,0.0
AMS.MC,2026-02-20,0,0.0
AMSC,2026-02-20,0,0.0
AMST,2026-02-20,0,0.0
AMT,2026-02-20,0,0.0
AMTD,2026-02-20,0,0.0
AMTM,2026-02-20,0,0.0
AMTX,2026-02-20,0,0.0
AMUN.PA,2026-02-20,0,0.0
AMWL,2026-02-20,0,0.0
AMX,2026-02-20,0,0.0
AMZ.DE,2026-02-20,0,0.0
AMZN,2026-02-20,0,0.0
AN,2026-02-20,0,0.0
ANA.MC,2026-02-20,0,0.0
ANDR.VI,2026-02-20,0,0.0
ANE.MC,2026-02-20,0,0.0
ANEB,2026-02-20,0,0.0
ANET,2026-02-20,0,0.0
ANF,2026-02-20,0,0.0
ANGH,2026-02-20,0,0.0
ANGI,2026-02-20,0,0.0
ANGO,2026-02-20,0,0.0
ANGPY,2026-02-20,0,0.0
ANIC.L,2026-02-20,0,0.0
ANIP,2026-02-20,0,0.0
ANIX,2026-02-20,0,0.0
ANL,2026-02-20,0,0.0
ANP.L,2026-02-20,0,0.0
ANPDY,2026-02-20,0,0.0
ANRG.TO,2026-02-20,0,0.0
ANRO,2026-02-20,0,0.0
ANSC,2026-02-20,0,0.0
ANTIN.PA,2026-02-20,0,0.0
ANTO.L,2026-02-20,0,0.0
ANTX,2026-02-20,0,0.0
ANVS,2026-02-20,0,0.0
ANY,2026-02-20,0,0.0
AO.L,2026-02-20,0,0.0
AOF.DE,2026-02-20,0,0.0
AOMR,2026-02-20,0,0.0
AON,2026-02-20,0,0.0
AOS,2026-02-20,0,0.0
AOSL,2026-02-20,0,0.0
AOTI.L,2026-02-20,0,0.0
AP2.DE,2026-02-20,0,0.0
AP3.DE,2026-02-20,0,0.0
APA,2026-02-20,0,0.0
APAM,2026-02-20,0,0.0
APCX,2026-02-20,0,0.0
APD,2026-02-20,0,0.0
APEI,2026-02-20,0,0.0
APGE,2026-02-20,0,0.0
APH,2026-02-20,0,0.0
API,2026-02-20,0,0.0
APLD,2026-02-20,0,0.0
APLE,2026-02-20,0,0.0
APLM,2026-02-20,0,0.0
APLS,2026-02-20,0,0.0
APM,2026-02-20,0,0.0
APM.TO,2026-02-20,0,0.0
APN.L,2026-02-20,0,0.0
APO,2026-02-20,0,0.0
APOG,2026-02-20,0,0.0
APP,2026-02-20,0,0.0
APPF,2026-02-20,0,0.0
APPN,2026-02-20,0,0.0
APPS,2026-02-20,0,0.0
APRE,2026-02-20,0,0.0
APT,2026-02-20,0,0.0
APTOF,2026-02-20,0,0.0
APTV,2026-02-20,0,0.0
APVO,2026-02-20,0,0.0
APWC,2026-02-20,0,0.0
APYX,2026-02-20,0,0.0
AQB,2026-02-20,0,0.0
AQMS,2026-02-20,0,0.0
AQN,2026-02-20,0,0.0
AQN.TO,2026-02-20,0,0.0
AQST,2026-02-20,0,0.0
AR,2026-02-20,0,0.0
ARAMI.PA,2026-02-20,0,0.0
ARAY,2026-02-20,0,0.0
ARB,2026-02-20,0,0.0
ARBB,2026-02-20,0,0.0
ARBE,2026-02-20,0,0.0
ARBK,2026-02-20,0,0.0
ARC.AX,2026-02-20,0,0.0
ARC.L,2026-02-20,0,0.0
ARCAD.AS,2026-02-20,0,0.0
ARCB,2026-02-20,0,0.0
ARCC,2026-02-20,0,0.0
ARCM,2026-02-20,0,0.0
ARCO,2026-02-20,0,0.0
ARCT,2026-02-20,0,0.0
ARDS,2026-02-20,0,0.0
ARDT,2026-02-20,0,0.0
ARDX,2026-02-20,0,0.0
ARE,2026-02-20,0,0.0
ARE.TO,2026-02-20,0,0.0
AREB,2026-02-20,0,0.0
AREC,2026-02-20,0,0.0
AREN,2026-02-20,0,0.0
ARES,2026-02-20,0,0.0
ARG.PA,2026-02-20,0,0.0
ARG.TO,2026-02-20,0,0.0
ARGX,2026-02-20,0,0.0
ARGX.BR,2026-02-20,0,0.0
ARHS,2026-02-20,0,0.0
ARI,2026-02-20,0,0.0
ARIS.TO,2026-02-20,0,0.0
ARLO,2026-02-20,0,0.0
ARM,2026-02-20,0,0.0
ARM.MC,2026-02-20,0,0.0
ARMK,2026-02-20,0,0.0
ARMN,2026-02-20,0,0.0
ARMP,2026-02-20,0,0.0
ARQQ,2026-02-20,0,0.0
ARQT,2026-02-20,0,0.0
ARR,2026-02-20,0,0.0
ARREF,2026-02-20,0,0.0
ARRY,2026-02-20,0,0.0
ARS.L,2026-02-20,0,0.0
ART.MC,2026-02-20,0,0.0
ARTL,2026-02-20,0,0.0
ARTV,2026-02-20,0,0.0
ARVEN.PA,2026-02-20,0,0.0
ARVLF,2026-02-20,0,0.0
ARVN,2026-02-20,0,0.0
ARW,2026-02-20,0,0.0
ARWR,2026-02-20,0,0.0
ARX.TO,2026-02-20,0,0.0
ARZGY,2026-02-20,0,0.0
AS,2026-02-20,0,0.0
ASAN,2026-02-20,0,0.0
ASAZY,2026-02-20,0,0.0
ASB,2026-02-20,0,0.0
ASC,2026-02-20,0,0.0
ASC.L,2026-02-20,0,0.0
ASCCY,2026-02-20,0,0.0
ASCU.TO,2026-02-20,0,0.0
ASG,2026-02-20,0,0.0
ASGLY,2026-02-20,0,0.0
ASHM.L,2026-02-20,0,0.0
ASIX,2026-02-20,0,0.0
ASLE,2026-02-20,0,0.0
ASM.AS,2026-02-20,0,0.0
ASM.TO,2026-02-20,0,0.0
ASMB,2026-02-20,0,0.0
ASML,2026-02-20,0,0.0
ASML.AS,2026-02-20,0,0.0
ASND,2026-02-20,0,0.0
ASNS,2026-02-20,0,0.0
ASO,2026-02-20,0,0.0
ASOMY,2026-02-20,0,0.0
ASPC,2026-02-20,0,0.0
ASPI,2026-02-20,0,0.0
ASPN,2026-02-20,0,0.0
ASPS,2026-02-20,0,0.0
ASRNL.AS,2026-02-20,0,0.0
ASRT,2026-02-20,0,0.0
ASST,2026-02-20,0,0.0
ASTC,2026-02-20,0,0.0
ASTH,2026-02-20,0,0.0
ASTI,2026-02-20,0,0.0
ASTL.TO,2026-02-20,0,0.0
ASTR.V,2026-02-20,0,0.0
ASTS,2026-02-20,0,0.0
ASX,2026-02-20,0,0.0
ASY.PA,2026-02-20,0,0.0
ASYS,2026-02-20,0,0.0
AT.L,2026-02-20,0,0.0
AT1.AX,2026-02-20,0,0.0
ATAI,2026-02-20,0,0.0
ATAT,2026-02-20,0,0.0
ATCH,2026-02-20,0,0.0
ATD.TO,2026-02-20,0,0.0
ATE.PA,2026-02-20,0,0.0
ATEME.PA,2026-02-20,0,0.0
ATEN,2026-02-20,0,0.0
ATER,2026-02-20,0,0.0
ATGE,2026-02-20,0,0.0
ATGL,2026-02-20,0,0.0
ATH.TO,2026-02-20,0,0.0
ATHE,2026-02-20,0,0.0
ATHM,2026-02-20,0,0.0
ATI,2026-02-20,0,0.0
ATKR,2026-02-20,0,0.0
ATLC,2026-02-20,0,0.0
ATLN,2026-02-20,0,0.0
ATLX,2026-02-20,0,0.0
ATM.AX,2026-02-20,0,0.0
ATMU,2026-02-20,0,0.0
ATN.L,2026-02-20,0,0.0
ATNM,2026-02-20,0,0.0
ATO,2026-02-20,0,0.0
ATO.PA,2026-02-20,0,0.0
ATOM,2026-02-20,0,0.0
ATOM.L,2026-02-20,0,0.0
ATON,2026-02-20,0,0.0
ATOS,2026-02-20,0,0.0
ATPC,2026-02-20,0,0.0
ATR,2026-02-20,0,0.0
ATRA,2026-02-20,0,0.0
ATRL.TO,2026-02-20,0,0.0
ATRO,2026-02-20,0,0.0
ATRY.MC,2026-02-20,0,0.0
ATS,2026-02-20,0,0.0
ATS.TO,2026-02-20,0,0.0
ATS.VI,2026-02-20,0,0.0
ATSI.MC,2026-02-20,0,0.0
ATUSF,2026-02-20,0,0.0
ATXG,2026-02-20,0,0.0
ATXI,2026-02-20,0,0.0
ATYR,2026-02-20,0,0.0
ATZ.TO,2026-02-20,0,0.0
AU,2026-02-20,0,0.0
AUB.PA,2026-02-20,0,0.0
AUDC,2026-02-20,0,0.0
AUGM.L,2026-02-20,0,0.0
AUGR.PA,2026-02-20,0,0.0
AUID,2026-02-20,0,0.0
AUMN,2026-02-20,0,0.0
AUNA,2026-02-20,0,0.0
AUPH,2026-02-20,0,0.0
AUR,2026-02-20,0,0.0
AURA,2026-02-20,0,0.0
AURE,2026-02-20,0,0.0
AURE.PA,2026-02-20,0,0.0
AURR.L,2026-02-20,0,0.0
AUST,2026-02-20,0,0.0
AUTL,2026-02-20,0,0.0
AUTN.SW,2026-02-20,0,0.0
AUTO.L,2026-02-20,0,0.0
AUUD,2026-02-20,0,0.0
AUVI,2026-02-20,0,0.0
AV.L,2026-02-20,0,0.0
AVA,2026-02-20,0,0.0
AVAH,2026-02-20,0,0.0
AVAV,2026-02-20,0,0.0
AVB,2026-02-20,0,0.0
AVBP,2026-02-20,0,0.0
AVCN.TO,2026-02-20,0,0.0
AVCT.L,2026-02-20,0,0.0
AVGO,2026-02-20,0,0.0
AVIR,2026-02-20,0,0.0
AVL.TO,2026-02-20,0,0.0
AVNT.TO,2026-02-20,0,0.0
AVNW,2026-02-20,0,0.0
AVOL.SW,2026-02-20,0,0.0
AVON.L,2026-02-20,0,0.0
AVPT,2026-02-20,0,0.0
AVR,2026-02-20,0,0.0
AVT,2026-02-20,0,0.0
AVTBF,2026-02-20,0,0.0
AVTR,2026-02-20,0,0.0
AVTX,2026-02-20,0,0.0
AVTX.AS,2026-02-20,0,0.0
AVX,2026-02-20,0,0.0
AVXL,2026-02-20,0,0.0
AVY,2026-02-20,0,0.0
AW.TO,2026-02-20,0,0.0
AWC.DE,2026-02-20,0,0.0
AWIN,2026-02-20,0,0.0
AWK,2026-02-20,0,0.0
AWR,2026-02-20,0,0.0
AWRE,2026-02-20,0,0.0
AWX,2026-02-20,0,0.0
AX,2026-02-20,0,0.0
AXG,2026-02-20,0,0.0
AXIA,2026-02-20,0,0.0
AXON,2026-02-20,0,0.0
AXP,2026-02-20,0,0.0
AXSM,2026-02-20,0,0.0
AXTI,2026-02-20,0,0.0
AYA.TO,2026-02-20,0,0.0
AYI,2026-02-20,0,0.0
AYTU,2026-02-20,0,0.0
AYV.PA,2026-02-20,0,0.0
AZE.BR,2026-02-20,0,0.0
AZI,2026-02-20,0,0.0
AZK.MC,2026-02-20,0,0.0
AZN,2026-02-20,0,0.0
AZN.L,2026-02-20,0,0.0
AZO,2026-02-20,0,0.0
AZREF,2026-02-20,0,0.0
AZRN.AS,2026-02-20,0,0.0
AZTA,2026-02-20,0,0.0
AZTR,2026-02-20,0,0.0
AZZ,2026-02-20,0,0.0
B,2026-02-20,0,0.0
B1C.DU,2026-02-20,0,0.0
B1CB.DU,2026-02-20,0,0.0
B90.L,2026-02-20,0,0.0
BA,2026-02-20,0,0.0
BA.L,2026-02-20,0,0.0
BAB.L,2026-02-20,0,0.0
BABA,2026-02-20,0,0.0
BABY.TO,2026-02-20,0,0.0
BAC,2026-02-20,0,0.0
BACQ,2026-02-20,0,0.0
BAER,2026-02-20,0,0.0
BAER.SW,2026-02-20,0,0.0
BAG.L,2026-02-20,0,0.0
BAH,2026-02-20,0,0.0
BAIN.PA,2026-02-20,0,0.0
BAK,2026-02-20,0,0.0
BALL,2026-02-20,0,0.0
BALYO.PA,2026-02-20,0,0.0
BAM,2026-02-20,0,0.0
BAM.TO,2026-02-20,0,0.0
BAMNB.AS,2026-02-20,0,0.0
BANB.SW,2026-02-20,0,0.0
BAND,2026-02-20,0,0.0
BANF,2026-02-20,0,0.0
BANK.L,2026-02-20,0,0.0
BANL,2026-02-20,0,0.0
BAOS,2026-02-20,0,0.0
BAP,2026-02-20,0,0.0
BARC.L,2026-02-20,0,0.0
BARK,2026-02-20,0,0.0
BARN.SW,2026-02-20,0,0.0
BAS.DE,2026-02-20,0,0.0
BATL,2026-02-20,0,0.0
BATRA,2026-02-20,0,0.0
BATRK,2026-02-20,0,0.0
BATS.L,2026-02-20,0,0.0
BAX,2026-02-20,0,0.0
BAYA,2026-02-20,0,0.0
BAYN.DE,2026-02-20,0,0.0
BB,2026-02-20,0,0.0
BB.PA,2026-02-20,0,0.0
BB.TO,2026-02-20,0,0.0
BBAI,2026-02-20,0,0.0
BBAR,2026-02-20,0,0.0
BBB.V,2026-02-20,0,0.0
BBBY,2026-02-20,0,0.0
BBD,2026-02-20,0,0.0
BBDC,2026-02-20,0,0.0
BBDO,2026-02-20,0,0.0
BBIG,2026-02-20,0,0.0
BBIO,2026-02-20,0,0.0
BBKCF,2026-02-20,0,0.0
BBLG,2026-02-20,0,0.0
BBLNF,2026-02-20,0,0.0
BBN.SW,2026-02-20,0,0.0
BBN1.DU,2026-02-20,0,0.0
BBNX,2026-02-20,0,0.0
BBOT,2026-02-20,0,0.0
BBOX.L,2026-02-20,0,0.0
BBT,2026-02-20,0,0.0
BBUC.TO,2026-02-20,0,0.0
BBVA,2026-02-20,0,0.0
BBVA.MC,2026-02-20,0,0.0
BBW,2026-02-20,0,0.0
BBWI,2026-02-20,0,0.0
BBY,2026-02-20,0,0.0
BBY.L,2026-02-20,0,0.0
BC,2026-02-20,0,0.0
BC8.DE,2026-02-20,0,0.0
BCAB,2026-02-20,0,0.0
BCAX,2026-02-20,0,0.0
BCC,2026-02-20,0,0.0
BCDA,2026-02-20,0,0.0
BCE,2026-02-20,0,0.0
BCE.TO,2026-02-20,0,0.0
BCE1.DU,2026-02-20,0,0.0
BCG.L,2026-02-20,0,0.0
BCH,2026-02-20,0,0.0
BCHN.SW,2026-02-20,0,0.0
BCHT,2026-02-20,0,0.0
BCLI,2026-02-20,0,0.0
BCO,2026-02-20,0,0.0
BCP.LS,2026-02-20,0,0.0
BCRX,2026-02-20,0,0.0
BCS,2026-02-20,0,0.0
BCSF,2026-02-20,0,0.0
BCT.TO,2026-02-20,0,0.0
BCTX,2026-02-20,0,0.0
BCVN.SW,2026-02-20,0,0.0
BCY.DE,2026-02-20,0,0.0
BCYC,2026-02-20,0,0.0
BDGI.TO,2026-02-20,0,0.0
BDI.TO,2026-02-20,0,0.0
BDL,2026-02-20,0,0.0
BDNNY,2026-02-20,0,0.0
BDORY,2026-02-20,0,0.0
BDRX,2026-02-20,0,0.0
BDSX,2026-02-20,0,0.0
BDT.DE,2026-02-20,0,0.0
BDT.TO,2026-02-20,0,0.0
BDTX,2026-02-20,0,0.0
BDX,2026-02-20,0,0.0
BE,2026-02-20,0,0.0
BEAG,2026-02-20,0,0.0
BEAM,2026-02-20,0,0.0
BEAN.SW,2026-02-20,0,0.0
BEAT,2026-02-20,0,0.0
BEEM,2026-02-20,0,0.0
BEI.DE,2026-02-20,0,0.0
BEKE,2026-02-20,0,0.0
BEKN.SW,2026-02-20,0,0.0
BELFB,2026-02-20,0,0.0
BEM.L,2026-02-20,0,0.0
BEN,2026-02-20,0,0.0
BEN.PA,2026-02-20,0,0.0
BENF,2026-02-20,0,0.0
BEPC,2026-02-20,0,0.0
BEPC.TO,2026-02-20,0,0.0
BESI.AS,2026-02-20,0,0.0
BETR,2026-02-20,0,0.0
BETSF,2026-02-20,0,0.0
BEZ.DE,2026-02-20,0,0.0
BEZ.L,2026-02-20,0,0.0
BF.A,2026-02-20,0,0.0
BF.B,2026-02-20,0,0.0
BF5B.DU,2026-02-20,0,0.0
BFAM,2026-02-20,0,0.0
BFH,2026-02-20,0,0.0
BFIT.AS,2026-02-20,0,0.0
BFLY,2026-02-20,0,0.0
BFRG,2026-02-20,0,0.0
BFRI,2026-02-20,0,0.0
BFSA.DE,2026-02-20,0,0.0
BG,2026-02-20,0,0.0
BG.VI,2026-02-20,0,0.0
BGC,2026-02-20,0,0.0
BGEO.L,2026-02-20,0,0.0
BGI,2026-02-20,0,0.0
BGLC,2026-02-20,0,0.0
BGMS,2026-02-20,0,0.0
BGO.L,2026-02-20,0,0.0
BGS,2026-02-20,0,0.0
BGS.L,2026-02-20,0,0.0
BGSF,2026-02-20,0,0.0
BHAT,2026-02-20,0,0.0
BHC.TO,2026-02-20,0,0.0
BHILQ,2026-02-20,0,0.0
BHP,2026-02-20,0,0.0
BHP.AX,2026-02-20,0,0.0
BHP1.DU,2026-02-20,0,0.0
BHR,2026-02-20,0,0.0
BHST,2026-02-20,0,0.0
BHVN,2026-02-20,0,0.0
BIAF,2026-02-20,0,0.0
BIDU,2026-02-20,0,0.0
BIG.PA,2026-02-20,0,0.0
BIGGQ,2026-02-20,0,0.0
BIIB,2026-02-20,0,0.0
BILI,2026-02-20,0,0.0
BILL,2026-02-20,0,0.0
BILN.L,2026-02-20,0,0.0
BIM.PA,2026-02-20,0,0.0
BINI,2026-02-20,0,0.0
BIO,2026-02-20,0,0.0
BIOA,2026-02-20,0,0.0
BIOCQ,2026-02-20,0,0.0
BIOLQ,2026-02-20,0,0.0
BION.SW,2026-02-20,0,0.0
BIOX,2026-02-20,0,0.0
BIPC,2026-02-20,0,0.0
BIPC.TO,2026-02-20,0,0.0
BIR.TO,2026-02-20,0,0.0
BIRD,2026-02-20,0,0.0
BIRG.IR,2026-02-20,0,0.0
BIRK,2026-02-20,0,0.0
BITF,2026-02-20,0,0.0
BITF.TO,2026-02-20,0,0.0
BIVI,2026-02-20,0,0.0
BJ,2026-02-20,0,0.0
BJRI,2026-02-20,0,0.0
BK,2026-02-20,0,0.0
BKD,2026-02-20,0,0.0
BKE,2026-02-20,0,0.0
BKG.L,2026-02-20,0,0.0
BKH,2026-02-20,0,0.0
BKHA,2026-02-20,0,0.0
BKHT.DE,2026-02-20,0,0.0
BKKT,2026-02-20,0,0.0
BKN,2026-02-20,0,0.0
BKNG,2026-02-20,0,0.0
BKR,2026-02-20,0,0.0
BKSY,2026-02-20,0,0.0
BKT.MC,2026-02-20,0,0.0
BKU,2026-02-20,0,0.0
BKV,2026-02-20,0,0.0
BKW.SW,2026-02-20,0,0.0
BKYI,2026-02-20,0,0.0
BL,2026-02-20,0,0.0
BLBD,2026-02-20,0,0.0
BLBX,2026-02-20,0,0.0
BLC.PA,2026-02-20,0,0.0
BLCO,2026-02-20,0,0.0
BLCO.TO,2026-02-20,0,0.0
BLD,2026-02-20,0,0.0
BLDP,2026-02-20,0,0.0
BLDP.TO,2026-02-20,0,0.0
BLDR,2026-02-20,0,0.0
BLFS,2026-02-20,0,0.0
BLIN,2026-02-20,0,0.0
BLK,2026-02-20,0,0.0
BLKB,2026-02-20,0,0.0
BLMH,2026-02-20,0,0.0
BLMN,2026-02-20,0,0.0
BLMZF,2026-02-20,0,0.0
BLN.TO,2026-02-20,0,0.0
BLND,2026-02-20,0,0.0
BLND.L,2026-02-20,0,0.0
BLNK,2026-02-20,0,0.0
BLRX,2026-02-20,0,0.0
BLS.BO,2026-02-20,0,0.0
BLTE,2026-02-20,0,0.0
BLU.L,2026-02-20,0,0.0
BLX,2026-02-20,0,0.0
BLX.TO,2026-02-20,0,0.0
BLZE,2026-02-20,0,0.0
BMA,2026-02-20,0,0.0
BMAG.VI,2026-02-20,0,0.0
BMBL,2026-02-20,0,0.0
BME,2026-02-20,0,0.0
BMI,2026-02-20,0,0.0
BMN,2026-02-20,0,0.0
BMO,2026-02-20,0,0.0
BMO.TO,2026-02-20,0,0.0
BMR,2026-02-20,0,0.0
BMRA,2026-02-20,0,0.0
BMRC,2026-02-20,0,0.0
BMRN,2026-02-20,0,0.0
BMT.L,2026-02-20,0,0.0
BMTO.L,2026-02-20,0,0.0
BMW.DE,2026-02-20,0,0.0
BMW3.DE,2026-02-20,0,0.0
BMY,2026-02-20,0,0.0
BMY.L,2026-02-20,0,0.0
BN,2026-02-20,0,0.0
BN.PA,2026-02-20,0,0.0
BN.TO,2026-02-20,0,0.0
BNAI,2026-02-20,0,0.0
BNB.BR,2026-02-20,0,0.0
BNBX,2026-02-20,0,0.0
BNC,2026-02-20,0,0.0
BNCDY,2026-02-20,0,0.0
BNE.TO,2026-02-20,0,0.0
BNED,2026-02-20,0,0.0
BNGO,2026-02-20,0,0.0
BNKK,2026-02-20,0,0.0
BNL,2026-02-20,0,0.0
BNN.DE,2026-02-20,0,0.0
BNP.PA,2026-02-20,0,0.0
BNR.DE,2026-02-20,0,0.0
BNRG,2026-02-20,0,0.0
BNS,2026-02-20,0,0.0
BNS.TO,2026-02-20,0,0.0
BNSOF,2026-02-20,0,0.0
BNT.TO,2026-02-20,0,0.0
BNTC,2026-02-20,0,0.0
BNTX,2026-02-20,0,0.0
BNZI,2026-02-20,0,0.0
BNZL.L,2026-02-20,0,0.0
BOC,2026-02-20,0,0.0
